,title,link,class_name,type,credits,seat_capacity,filled_seats
518,Special Topics - 93716 - CS 4803 - ANI,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93716,CS 4803,Lecture,3.000,30,14
519,Special Topics - 89881 - CS 4803 - CL,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89881,CS 4803,Lecture,3.000,10,5
520,Special Topics - 86777 - CS 4803 - DL,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86777,CS 4803,Lecture,3.000,60,31
521,Special Topics - 92511 - CS 4803 - ISL,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92511,CS 4803,Lecture,3.000,8,6
522,Special Topics - 93831 - CS 4803 - PHI,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93831,CS 4803,Lecture,3.000,20,9
523,Special Topics - 93243 - CS 4803 - SG,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93243,CS 4803,Lecture,3.000,10,3
524,Special Topics - 90582 - CS 4873 - A,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90582,CS 4873,Lecture,3.000,241,239
525,Special Topics - 90584 - CS 4873 - A01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90584,CS 4873,Studio,0.000,10,10
526,Special Topics - 90586 - CS 4873 - A02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90586,CS 4873,Studio,0.000,10,10
527,Special Topics - 90587 - CS 4873 - A03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90587,CS 4873,Studio,0.000,10,10
528,Special Topics - 90588 - CS 4873 - A04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90588,CS 4873,Studio,0.000,10,10
529,Special Topics - 90589 - CS 4873 - A05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90589,CS 4873,Studio,0.000,10,10
530,Special Topics - 90590 - CS 4873 - A06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90590,CS 4873,Studio,0.000,11,11
531,Special Topics - 90591 - CS 4873 - A07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90591,CS 4873,Studio,0.000,10,10
532,Special Topics - 90592 - CS 4873 - A08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90592,CS 4873,Studio,0.000,10,10
533,Special Topics - 90593 - CS 4873 - A09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90593,CS 4873,Studio,0.000,10,10
534,Special Topics - 90594 - CS 4873 - A10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90594,CS 4873,Studio,0.000,10,10
535,Special Topics - 90595 - CS 4873 - A11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90595,CS 4873,Studio,0.000,10,10
536,Special Topics - 90596 - CS 4873 - A12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90596,CS 4873,Studio,0.000,10,10
537,Special Topics - 90597 - CS 4873 - A13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90597,CS 4873,Studio,0.000,10,10
538,Special Topics - 90598 - CS 4873 - A14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90598,CS 4873,Studio,0.000,10,10
539,Special Topics - 90599 - CS 4873 - A15,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90599,CS 4873,Studio,0.000,10,10
540,Special Topics - 92846 - CS 4873 - A16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92846,CS 4873,Studio,0.000,10,9
541,Special Topics - 93738 - CS 4873 - A17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93738,CS 4873,Studio,0.000,10,10
542,Special Topics - 93739 - CS 4873 - A18,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93739,CS 4873,Studio,0.000,10,10
543,Special Topics - 93740 - CS 4873 - A19,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93740,CS 4873,Studio,0.000,10,10
544,Special Topics - 93741 - CS 4873 - A20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93741,CS 4873,Studio,0.000,10,10
545,Special Topics - 94404 - CS 4873 - A21,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94404,CS 4873,Studio,0.000,10,10
546,Special Topics - 94405 - CS 4873 - A22,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94405,CS 4873,Studio,0.000,10,10
547,Special Topics - 94420 - CS 4873 - A23,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94420,CS 4873,Studio,0.000,10,10
548,Special Topics - 94421 - CS 4873 - A24,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=94421,CS 4873,Studio,0.000,10,9
549,Special Topics - 90583 - CS 4873 - B,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90583,CS 4873,Lecture,3.000,210,210
550,Special Topics - 90603 - CS 4873 - B01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90603,CS 4873,Studio,0.000,10,10
551,Special Topics - 90605 - CS 4873 - B02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90605,CS 4873,Studio,0.000,10,10
552,Special Topics - 90606 - CS 4873 - B03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90606,CS 4873,Studio,0.000,10,10
553,Special Topics - 90607 - CS 4873 - B04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90607,CS 4873,Studio,0.000,10,10
554,Special Topics - 90608 - CS 4873 - B05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90608,CS 4873,Studio,0.000,10,10
555,Special Topics - 90609 - CS 4873 - B06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90609,CS 4873,Studio,0.000,10,10
556,Special Topics - 90610 - CS 4873 - B07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90610,CS 4873,Studio,0.000,10,10
557,Special Topics - 90611 - CS 4873 - B08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90611,CS 4873,Studio,0.000,10,9
558,Special Topics - 90612 - CS 4873 - B09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90612,CS 4873,Studio,0.000,10,10
559,Special Topics - 90613 - CS 4873 - B10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90613,CS 4873,Studio,0.000,10,10
560,Special Topics - 90614 - CS 4873 - B11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90614,CS 4873,Studio,0.000,10,10
561,Special Topics - 90616 - CS 4873 - B12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90616,CS 4873,Studio,0.000,10,10
562,Special Topics - 90617 - CS 4873 - B13,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90617,CS 4873,Studio,0.000,10,10
563,Special Topics - 90618 - CS 4873 - B14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90618,CS 4873,Studio,0.000,10,10
564,Special Topics - 90619 - CS 4873 - B15,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90619,CS 4873,Studio,0.000,10,10
565,Special Topics - 93742 - CS 4873 - B16,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93742,CS 4873,Studio,0.000,10,10
566,Special Topics - 93743 - CS 4873 - B17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93743,CS 4873,Studio,0.000,10,10
567,Special Topics - 93744 - CS 4873 - B18,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93744,CS 4873,Studio,0.000,10,10
568,Special Topics - 93745 - CS 4873 - B19,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93745,CS 4873,Studio,0.000,10,10
569,Special Topics - 93746 - CS 4873 - B20,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93746,CS 4873,Studio,0.000,10,10
570,Special Topics - 90622 - CS 4873 - B21,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90622,CS 4873,Studio,0.000,11,11
571,Special Topics - 90878 - CS 4883 - X,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90878,CS 4883,Studio,3.000,42,34
572,Special Topics - 90879 - CS 4883 - XS,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=90879,CS 4883,Laboratory,0.000,42,34
573,Spec Prob-Computer Sci - 82925 - CS 4901 - IP,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82925,CS 4901,Study,1.000,5,0
574,Spec Prob-Computer Sci - 93368 - CS 4901 - O04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93368,CS 4901,Study,1.000,10,2
575,Spec Prob-Computer Sci - 86527 - CS 4901 - TA,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86527,CS 4901,Study,1.000,45,31
576,Spec Prob-Computer Sci - 80123 - CS 4903 - A01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80123,CS 4903,Study,1.000,15,0
577,Spec Prob-Computer Sci - 80124 - CS 4903 - A02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80124,CS 4903,Study,1.000,15,0
578,Spec Prob-Computer Sci - 80125 - CS 4903 - A04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80125,CS 4903,Study,1.000,15,0
579,Spec Prob-Computer Sci - 80126 - CS 4903 - A06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80126,CS 4903,Study,1.000,15,0
580,Spec Prob-Computer Sci - 87189 - CS 4903 - A08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87189,CS 4903,Study,1.000,10,0
581,Spec Prob-Computer Sci - 85466 - CS 4903 - A11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85466,CS 4903,Study,1.000,15,0
582,Spec Prob-Computer Sci - 80127 - CS 4903 - B02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80127,CS 4903,Study,1.000,15,1
583,Spec Prob-Computer Sci - 81039 - CS 4903 - B03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81039,CS 4903,Study,1.000,15,0
584,Spec Prob-Computer Sci - 81041 - CS 4903 - B04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81041,CS 4903,Study,1.000,15,0
585,Spec Prob-Computer Sci - 82065 - CS 4903 - B06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82065,CS 4903,Study,1.000,15,0
586,Spec Prob-Computer Sci - 95166 - CS 4903 - B14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=95166,CS 4903,Study,1.000,10,1
587,Spec Prob-Computer Sci - 81319 - CS 4903 - C04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81319,CS 4903,Study,1.000,15,0
588,Spec Prob-Computer Sci - 81271 - CS 4903 - D04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81271,CS 4903,Study,1.000,15,0
589,Spec Prob-Computer Sci - 80129 - CS 4903 - D07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80129,CS 4903,Study,1.000,15,0
590,Spec Prob-Computer Sci - 80128 - CS 4903 - D08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80128,CS 4903,Study,1.000,15,0
591,Spec Prob-Computer Sci - 80130 - CS 4903 - E03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80130,CS 4903,Study,1.000,15,0
592,Spec Prob-Computer Sci - 92964 - CS 4903 - E05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=92964,CS 4903,Study,1.000,10,1
593,Spec Prob-Computer Sci - 86976 - CS 4903 - E08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86976,CS 4903,Study,1.000,10,0
594,Spec Prob-Computer Sci - 80131 - CS 4903 - F02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80131,CS 4903,Study,1.000,15,0
595,Spec Prob-Computer Sci - 81272 - CS 4903 - F03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81272,CS 4903,Study,1.000,15,0
596,Spec Prob-Computer Sci - 81548 - CS 4903 - F04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81548,CS 4903,Study,1.000,15,0
597,Spec Prob-Computer Sci - 81551 - CS 4903 - F06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81551,CS 4903,Study,1.000,15,0
598,Spec Prob-Computer Sci - 80132 - CS 4903 - G02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80132,CS 4903,Study,1.000,15,0
599,Spec Prob-Computer Sci - 80133 - CS 4903 - G03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80133,CS 4903,Study,1.000,15,0
600,Spec Prob-Computer Sci - 81042 - CS 4903 - G05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81042,CS 4903,Study,1.000,15,0
601,Spec Prob-Computer Sci - 82019 - CS 4903 - G06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82019,CS 4903,Study,1.000,15,0
602,Spec Prob-Computer Sci - 80134 - CS 4903 - I01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80134,CS 4903,Study,1.000,15,0
603,Spec Prob-Computer Sci - 83690 - CS 4903 - K06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83690,CS 4903,Study,1.000,15,0
604,Spec Prob-Computer Sci - 84074 - CS 4903 - K09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=84074,CS 4903,Study,1.000,15,0
605,Spec Prob-Computer Sci - 81038 - CS 4903 - L03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81038,CS 4903,Study,1.000,15,0
606,Spec Prob-Computer Sci - 81151 - CS 4903 - L04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81151,CS 4903,Study,1.000,15,0
607,Spec Prob-Computer Sci - 81273 - CS 4903 - L05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81273,CS 4903,Study,1.000,15,0
608,Spec Prob-Computer Sci - 80136 - CS 4903 - M01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80136,CS 4903,Study,1.000,15,0
609,Spec Prob-Computer Sci - 80137 - CS 4903 - M02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80137,CS 4903,Study,1.000,15,0
610,Spec Prob-Computer Sci - 80139 - CS 4903 - M05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80139,CS 4903,Study,1.000,15,0
611,Spec Prob-Computer Sci - 80135 - CS 4903 - M06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80135,CS 4903,Study,1.000,15,0
612,Spec Prob-Computer Sci - 80138 - CS 4903 - M07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80138,CS 4903,Study,1.000,15,0
613,Spec Prob-Computer Sci - 81255 - CS 4903 - M08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81255,CS 4903,Study,1.000,15,0
614,Spec Prob-Computer Sci - 80140 - CS 4903 - N01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80140,CS 4903,Study,1.000,15,0
615,Spec Prob-Computer Sci - 80141 - CS 4903 - O01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80141,CS 4903,Study,1.000,15,0
616,Spec Prob-Computer Sci - 82020 - CS 4903 - O02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82020,CS 4903,Study,1.000,15,0
617,Spec Prob-Computer Sci - 80142 - CS 4903 - P01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80142,CS 4903,Study,1.000,15,0
618,Spec Prob-Computer Sci - 81043 - CS 4903 - P02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81043,CS 4903,Study,1.000,15,0
619,Spec Prob-Computer Sci - 81152 - CS 4903 - P05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81152,CS 4903,Study,1.000,15,0
620,Spec Prob-Computer Sci - 81530 - CS 4903 - P07,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81530,CS 4903,Study,1.000,15,0
621,Spec Prob-Computer Sci - 80153 - CS 4903 - R01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80153,CS 4903,Study,1.000,15,0
622,Spec Prob-Computer Sci - 80154 - CS 4903 - R02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80154,CS 4903,Study,1.000,15,0
623,Spec Prob-Computer Sci - 80156 - CS 4903 - R04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80156,CS 4903,Study,1.000,15,1
624,Spec Prob-Computer Sci - 80157 - CS 4903 - R05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80157,CS 4903,Study,1.000,15,0
625,Spec Prob-Computer Sci - 80155 - CS 4903 - R06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80155,CS 4903,Study,1.000,15,0
626,Spec Prob-Computer Sci - 81274 - CS 4903 - R08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81274,CS 4903,Study,1.000,15,0
627,Spec Prob-Computer Sci - 83102 - CS 4903 - R12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83102,CS 4903,Study,1.000,15,2
628,Spec Prob-Computer Sci - 80159 - CS 4903 - S04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80159,CS 4903,Study,1.000,15,0
629,Spec Prob-Computer Sci - 80158 - CS 4903 - S06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80158,CS 4903,Study,1.000,15,0
630,Spec Prob-Computer Sci - 81223 - CS 4903 - S12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81223,CS 4903,Study,1.000,15,0
631,Spec Prob-Computer Sci - 83239 - CS 4903 - S15,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83239,CS 4903,Study,1.000,35,0
632,Spec Prob-Computer Sci - 80160 - CS 4903 - T02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80160,CS 4903,Study,1.000,15,0
633,Spec Prob-Computer Sci - 81851 - CS 4903 - UTA,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81851,CS 4903,Study,3.000,200,77
634,Spec Prob-Computer Sci - 80161 - CS 4903 - V01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80161,CS 4903,Study,1.000,15,0
635,Spec Prob-Computer Sci - 80162 - CS 4903 - V02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80162,CS 4903,Study,1.000,15,0
636,Spec Prob-Computer Sci - 82068 - CS 4903 - V03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82068,CS 4903,Study,1.000,15,0
637,Spec Prob-Computer Sci - 81257 - CS 4903 - W01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81257,CS 4903,Study,1.000,15,1
638,Spec Prob-Computer Sci - 81371 - CS 4903 - W02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81371,CS 4903,Study,1.000,15,0
639,Spec Prob-Computer Sci - 81153 - CS 4903 - X01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=81153,CS 4903,Study,1.000,15,0
640,Spec Prob-Computer Sci - 80163 - CS 4903 - Z01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=80163,CS 4903,Study,1.000,15,0
641,Spec Prob-Computer Sci - 95277 - CS 4903 - Z10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=95277,CS 4903,Study,1.000,10,0
642,Research Capstone Proj - 87687 - CS 4980 - A01,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87687,CS 4980,Study,1.000,10,0
643,Research Capstone Proj - 82710 - CS 4980 - A08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82710,CS 4980,Study,1.000,15,2
644,Research Capstone Proj - 88026 - CS 4980 - A12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=88026,CS 4980,Study,1.000,10,0
645,Research Capstone Proj - 89836 - CS 4980 - A14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89836,CS 4980,Study,1.000,10,0
646,Research Capstone Proj - 83110 - CS 4980 - B02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83110,CS 4980,Study,1.000,15,1
647,Research Capstone Proj - 89048 - CS 4980 - B17,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89048,CS 4980,Study,1.000,10,0
648,Research Capstone Proj - 83896 - CS 4980 - C04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83896,CS 4980,Study,1.000,10,0
649,Research Capstone Proj - 82781 - CS 4980 - C06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82781,CS 4980,Study,1.000,15,0
650,Research Capstone Proj - 85264 - CS 4980 - C09,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85264,CS 4980,Study,1.000,10,0
651,Research Capstone Proj - 86323 - CS 4980 - C10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86323,CS 4980,Study,1.000,10,0
652,Research Capstone Proj - 87694 - CS 4980 - C11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87694,CS 4980,Study,1.000,10,4
653,Research Capstone Proj - 89005 - CS 4980 - C12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89005,CS 4980,Study,1.000,10,0
654,Research Capstone Proj - 93167 - CS 4980 - C18,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=93167,CS 4980,Study,1.000,10,0
655,Research Capstone Proj - 82766 - CS 4980 - D04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82766,CS 4980,Study,1.000,15,1
656,Research Capstone Proj - 87686 - CS 4980 - D08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87686,CS 4980,Study,1.000,10,0
657,Research Capstone Proj - 85209 - CS 4980 - D10,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85209,CS 4980,Study,1.000,15,0
658,Research Capstone Proj - 86481 - CS 4980 - D11,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86481,CS 4980,Study,1.000,10,0
659,Research Capstone Proj - 87941 - CS 4980 - D12,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=87941,CS 4980,Study,1.000,10,1
660,Research Capstone Proj - 89809 - CS 4980 - D14,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=89809,CS 4980,Study,1.000,10,0
661,Research Capstone Proj - 82181 - CS 4980 - E03,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82181,CS 4980,Study,1.000,15,0
662,Research Capstone Proj - 82765 - CS 4980 - E05,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82765,CS 4980,Study,1.000,15,0
663,Research Capstone Proj - 85743 - CS 4980 - E06,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85743,CS 4980,Study,1.000,10,0
664,Research Capstone Proj - 86592 - CS 4980 - E08,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=86592,CS 4980,Study,1.000,10,0
665,Research Capstone Proj - 83578 - CS 4980 - F02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=83578,CS 4980,Study,1.000,15,0
666,Research Capstone Proj - 82174 - CS 4980 - F04,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=82174,CS 4980,Study,1.000,15,0
667,Research Capstone Proj - 85826 - CS 4980 - G02,/bprod/bwckschd.p_disp_detail_sched?term_in=202108&crn_in=85826,CS 4980,Study,1.000,10,0
